round_index,proposal_index,generated_index_before_step,draft_token_id,target_greedy_token_id,accepted_greedy,draft_entropy_nats,draft_top1_prob,target_entropy_nats,target_top1_prob,prompt_index,dataset_id,category,source_dataset,source_id,prompt_hash,token_record_index
8,1,12,29955,29906,0,2.292531728744507,0.12125818431377411,1.3460875749588013,0.4670660197734833,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,12
9,1,13,29900,29906,0,2.254187822341919,0.20952469110488892,1.9423748254776,0.2817375659942627,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,13
10,1,14,297,322,0,1.8604304790496826,0.4461688697338104,1.0623736381530762,0.5367448925971985,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,14
11,1,15,13631,6423,0,4.000591278076172,0.13850542902946472,1.3845748901367188,0.5875374674797058,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,15
12,1,16,297,297,1,0.91646409034729,0.8525978326797485,0.008396008051931858,0.9989761114120483,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,16
12,2,17,29871,29871,1,1.055901050567627,0.8635424375534058,0.0016460120677947998,0.9998826384544373,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,17
12,3,18,29896,29906,0,0.2619475722312927,0.9359312653541565,0.0816822424530983,0.9840916395187378,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,18
13,1,19,29900,29900,1,0.15328149497509003,0.9793116450309753,7.992865721462294e-05,0.9999949932098389,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,19
13,2,20,29900,29900,1,0.7339609861373901,0.6262194514274597,0.005060546100139618,0.999420702457428,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,20
13,3,21,29955,29941,0,2.299755096435547,0.11852234601974487,0.006309791002422571,0.9993471503257751,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,21
14,1,22,29889,29889,1,1.5390523672103882,0.6496285200119019,0.7168654799461365,0.7184545397758484,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,22
14,2,23,13,13,1,1.8288483619689941,0.49943894147872925,0.48812466859817505,0.9148612022399902,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,23
14,3,24,29906,29906,1,0.5924455523490906,0.9181870818138123,0.16769666969776154,0.9694856405258179,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,24
14,4,25,29889,29889,1,0.07053067535161972,0.9932154417037964,0.0003502257168292999,0.9999756813049316,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,25
15,1,26,4755,450,0,4.035049915313721,0.40462663769721985,1.3650989532470703,0.551501989364624,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,26
16,1,27,3942,23615,0,5.994229316711426,0.12291444838047028,1.2146131992340088,0.4577489495277405,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,27
17,1,28,310,310,1,0.45324933528900146,0.9463374614715576,0.0008578954730182886,0.9999227523803711,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,28
17,2,29,4517,4517,1,0.05554189532995224,0.9948137998580933,0.00016391657118219882,0.9999868869781494,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,29
17,3,30,471,471,1,4.0450439453125,0.3660467565059662,0.03549297899007797,0.9953124523162842,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,30
17,4,31,4257,4240,0,4.702970027923584,0.09085025638341904,0.381300151348114,0.9357601404190063,4,strategyqa,logic,tasksource/strategy-qa,d216d1e93117da3934e2,ede0c97325eb5951a7298c9a996f5760bff04bf0,31
1,1,0,29871,450,0,5.700067520141602,0.21626462042331696,1.5327967405319214,0.6814477443695068,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,0
2,1,1,29871,4766,0,7.433478355407715,0.045497141778469086,1.2187120914459229,0.5005307197570801,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,1
3,1,2,310,366,0,4.4724321365356445,0.1798071712255478,0.8161349296569824,0.6502359509468079,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,2
4,1,3,526,29915,0,4.239703178405762,0.1677645742893219,1.1000640392303467,0.5251661539077759,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,3
5,1,4,345,276,0,1.1820329427719116,0.42923426628112793,0.038685142993927,0.993609607219696,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,4
6,1,5,3063,5366,0,4.312925338745117,0.1328568011522293,1.6845703125,0.3269333839416504,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,5
7,1,6,1747,1747,1,0.01978287473320961,0.9978237748146057,4.847061063628644e-05,0.999997079372406,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,6
7,2,7,338,338,1,4.4018049240112305,0.15991617739200592,0.15609826147556305,0.9725300669670105,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,7
7,3,8,278,263,0,5.927720069885254,0.07140297442674637,1.1851773262023926,0.6349133253097534,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,8
8,1,9,2586,5665,0,6.848112106323242,0.040434788912534714,1.6523442268371582,0.5668660402297974,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,9
9,1,10,310,310,1,1.4684702157974243,0.7955029606819153,0.002522432478144765,0.9997409582138062,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,10
9,2,11,4959,3694,0,5.985910415649414,0.162326842546463,1.228231430053711,0.448825865983963,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,11
10,1,12,29889,2998,0,3.9820759296417236,0.1498599499464035,0.9442062377929688,0.526373565196991,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,12
11,1,13,408,408,1,1.5341259241104126,0.6392724514007568,1.5038410765555454e-06,1.0,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,13
11,2,14,278,278,1,4.831486701965332,0.22857283055782318,0.1709081530570984,0.9696157574653625,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,14
11,3,15,376,376,1,6.217197418212891,0.11281533539295197,3.2600581645965576,0.24999408423900604,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,15
11,4,16,29896,10080,0,7.191592693328857,0.021050967276096344,4.184658527374268,0.2015477567911148,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,16
12,1,17,1353,3694,0,4.550327301025391,0.25638309121131897,0.7223105430603027,0.666052520275116,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,17
13,1,18,29908,1213,0,1.7861504554748535,0.5580254197120667,0.8783950209617615,0.6715306043624878,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,18
14,1,19,13,15512,0,4.299533843994141,0.16867101192474365,0.49288326501846313,0.8975121378898621,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,19
15,1,20,3694,3694,1,3.5851852893829346,0.466264009475708,9.209220297634602e-05,0.9999933242797852,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,20
15,2,21,526,526,1,3.292867660522461,0.4824158847332001,1.1674833331198897e-05,0.9999993443489075,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,21
15,3,22,278,6374,0,5.981531620025635,0.08010422438383102,0.7516516447067261,0.749909520149231,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,22
16,1,23,29892,11920,0,3.161559581756592,0.2450527846813202,0.012179852463304996,0.9986239671707153,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,23
17,1,24,29892,393,0,3.0573220252990723,0.31684041023254395,0.05097447335720062,0.9912136793136597,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,24
18,1,25,526,526,1,4.2200493812561035,0.26459112763404846,0.0026449819561094046,0.9997431635856628,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,25
18,2,26,29871,8572,0,6.17149543762207,0.03938019275665283,0.08923390507698059,0.9827910661697388,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,26
19,1,27,1821,1821,1,0.13370080292224884,0.9817650318145752,0.005450299475342035,0.9993816614151001,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,27
19,2,28,491,871,0,1.3816403150558472,0.7658459544181824,0.0007691774517297745,0.9999335408210754,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,28
20,1,29,491,491,1,2.086850643157959,0.6088868379592896,1.3111822227074299e-05,0.9999991059303284,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,29
20,2,30,29871,6053,0,4.290647506713867,0.2227018028497696,0.423147588968277,0.8499447703361511,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,30
21,1,31,29889,322,0,1.7879314422607422,0.5696837306022644,9.149232937488705e-06,0.9999993443489075,5,oasst1,chat,OpenAssistant/oasst1,37a54195-05e9-4599-b87e-59530a581e58,d984e8c5f8f4a1bcefad0a008c84d64e6b791439,31
1,1,0,450,1763,0,4.0758185386657715,0.3802211582660675,1.5068750381469727,0.5811930298805237,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,0
2,1,1,4505,1284,0,5.281035423278809,0.11191599816083908,0.052867669612169266,0.9919078946113586,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,1
3,1,2,714,278,0,3.0519790649414062,0.28698310256004333,0.0019429945386946201,0.9998315572738647,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,2
4,1,3,1234,995,0,5.469712734222412,0.21079960465431213,0.7265914678573608,0.5283031463623047,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,3
5,1,4,310,310,1,1.0950514078140259,0.845056414604187,0.00023946953297127038,0.9999841451644897,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,4
5,2,5,278,278,1,2.7220940589904785,0.5479823350906372,0.007878581993281841,0.9991293549537659,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,5
5,3,6,29871,29871,1,3.9838225841522217,0.5053790211677551,0.005206949543207884,0.9994494318962097,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,6
5,4,7,29906,29906,1,0.7385488748550415,0.820331335067749,0.00011417511268518865,0.9999923706054688,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,7
6,1,8,29896,29896,1,0.36214974522590637,0.9376439452171326,0.00038191446219570935,0.9999727010726929,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,8
6,2,9,303,303,1,0.061068080365657806,0.9942174553871155,0.0033540145959705114,0.9996474385261536,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,9
6,3,10,1840,1840,1,1.0507004261016846,0.8718951940536499,0.0003274808987043798,0.9999733567237854,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,10
6,4,11,29892,310,0,1.637040376663208,0.7519505620002747,0.7732393741607666,0.722981870174408,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,11
7,1,12,278,385,0,2.776507616043091,0.3294580578804016,0.3367408215999603,0.8959144353866577,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,12
8,1,13,23342,23342,1,0.9816710948944092,0.8763273358345032,0.005190604366362095,0.9994444251060486,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,13
8,2,14,5665,5665,1,0.4511220455169678,0.9514247179031372,0.00034740654518827796,0.9999736547470093,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,14
8,3,15,29892,29892,1,1.8263475894927979,0.7072632908821106,0.0025368996430188417,0.9997732639312744,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,15
8,4,16,278,591,0,4.463680744171143,0.12709902226924896,0.15548770129680634,0.9652328491210938,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,16
9,1,17,505,508,0,4.6315388679504395,0.07215175032615662,0.9732560515403748,0.5051259398460388,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,17
10,1,18,671,671,1,4.399139404296875,0.18556447327136993,0.7213392853736877,0.6548325419425964,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,18
10,2,19,278,278,1,4.086280345916748,0.3654639720916748,0.003330483566969633,0.999686598777771,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,19
10,3,20,29871,7063,0,5.961885452270508,0.12958188354969025,0.24940386414527893,0.9496510624885559,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,20
11,1,21,304,29901,0,4.41708517074585,0.16145853698253632,0.1024935394525528,0.9851085543632507,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,21
12,1,22,29871,13,0,5.661781311035156,0.11429204791784286,0.2647150158882141,0.9449689388275146,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,22
13,1,23,13296,273,0,3.6528754234313965,0.409895658493042,1.3399080038070679,0.6258809566497803,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,23
14,1,24,23342,353,0,4.98360538482666,0.2334650605916977,0.018252963200211525,0.9976573586463928,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,24
15,1,25,29871,263,0,4.528185844421387,0.3926026225090027,0.01566357910633087,0.9980153441429138,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,25
16,1,26,7063,29896,0,6.398041248321533,0.03460268676280975,0.03643322363495827,0.9945491552352905,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,26
17,1,27,29892,718,0,4.349746227264404,0.15897352993488312,0.044815707951784134,0.9938618540763855,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,27
18,1,28,29896,313,0,3.861393928527832,0.24791856110095978,0.0002741341886576265,0.9999798536300659,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,28
19,1,29,29896,29876,0,5.383090019226074,0.13668809831142426,0.0012015323154628277,0.9998929500579834,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,29
20,1,30,353,448,0,3.3601624965667725,0.3695179522037506,0.6657397747039795,0.6752097010612488,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,30
21,1,31,29896,29871,0,5.049741744995117,0.09701515734195709,0.00041182379936799407,0.9999634027481079,6,hendrycks_math,math,EleutherAI/hendrycks_math/algebra,algebra_train_77,3426d761a3f400b12bfee447eee67b3aad8da9fb,31
1,1,0,319,350,0,4.545267105102539,0.1177641972899437,1.9400489330291748,0.42191946506500244,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,0
2,1,1,338,29889,0,3.4063944816589355,0.3098750710487366,0.40628382563591003,0.9222722053527832,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,1
3,1,2,319,319,1,0.992962658405304,0.8633503317832947,0.28667786717414856,0.9537010192871094,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,2
3,2,3,1736,1736,1,1.6443411111831665,0.7595134973526001,0.0078084710985422134,0.9992039799690247,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,3
3,3,4,408,408,1,0.18219706416130066,0.9809961318969727,0.0028074639849364758,0.9997598528862,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,4
3,4,5,263,278,0,1.500044345855713,0.683570921421051,0.22246937453746796,0.9505215883255005,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,5
4,1,6,1559,1559,1,3.058236598968506,0.60849928855896,0.08937487751245499,0.9865690469741821,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,6
4,2,7,29886,29886,1,0.1113215982913971,0.9801998138427734,0.0009647180559113622,0.9999104738235474,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,7
4,3,8,5893,8269,0,0.39006349444389343,0.8761280179023743,0.03128086030483246,0.9952765107154846,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,8
5,1,9,29889,29889,1,1.3397513628005981,0.8215222954750061,0.204153373837471,0.9546716809272766,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,9
5,2,10,13,13,1,0.18882250785827637,0.9698839783668518,0.5451327562332153,0.858879029750824,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,10
5,3,11,29928,1252,0,3.382960557937622,0.19078965485095978,0.8312234878540039,0.7662973999977112,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,11
6,1,12,29901,9018,0,3.1569859981536865,0.15869398415088654,0.0015664503443986177,0.9998794794082642,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,12
7,1,13,362,362,1,0.6399096250534058,0.8202375769615173,0.0001376594154862687,0.9999898672103882,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,13
7,2,14,29901,29901,1,1.3226451873779297,0.7336921691894531,0.006351197604089975,0.9994220733642578,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,14
7,3,15,319,3645,0,4.0623369216918945,0.18253730237483978,1.9746897220611572,0.40983933210372925,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,15
8,1,16,278,278,1,4.307077407836914,0.35298722982406616,1.2430747747421265,0.660085916519165,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,16
8,2,17,1559,2183,0,6.58084774017334,0.09586269408464432,1.1948295831680298,0.6728280782699585,7,logiqa,logic,datatune/LogiQA2.0,8344,19e336cde28141c656323e3f5899a3dfefb3fa43,17
