source_type,dataset_name,num_tokens,text_hash
chat,OpenAssistant/oasst1,343,2301799a68b7110fb23a6665f2e209ef0a2e54bc
json_config,OpenAssistant/oasst1/raw_json_rows,487,c9342847520f2127775964ea46a5c010fd51e461
math,gsm8k/main/train,282,c527b1731c446a317c3cfb72a0fa404568419089
chat,OpenAssistant/oasst1,289,3d5d7a40a22ac3bc719cbf11c52882410aa333ca
json_config,OpenAssistant/oasst1/raw_json_rows,827,144b14a6cb6b383da35cc7026204d5c7e7045fbc
chat,OpenAssistant/oasst1,348,ab218acf8fcc338169172523c462c9ca919dacd4
json_config,OpenAssistant/oasst1/raw_json_rows,488,675466e347dbd8c2de66ad9d8f8e7a7f5881c208
chat,OpenAssistant/oasst1,896,66e22098c3bcf658eaba466abeeb9e9c9f4abc46
chat,OpenAssistant/oasst1,620,c33d7acfca80c8284ab21091c4c2bd9b456184bf
code,code_search_net/python,1294,9ae6af65b704e64672d166c56a7a31f675f41395
natural_language,wikitext/wikitext-103-raw-v1,471,0077153b0cb3370953f0b124b0e651ab8545e461
math,EleutherAI/hendrycks_math/precalculus/train,279,23d2a20ddb4ce9a278281239deb4fc378bda8723
json_config,OpenAssistant/oasst1/raw_json_rows,545,5776e0d38224924100e6f454a672da16b82601db
natural_language,wikitext/wikitext-103-raw-v1,850,2d854b14bff03fe3c83cc42cc98813ed7cb10921
code,code_search_net/python,967,6f7a8d6fcbb315a73fbc6c8edddae8c5c1ee1459
math,EleutherAI/hendrycks_math/intermediate_algebra/test,315,ec70d43c045dce9e3c4bb7864e961898511a83df
natural_language,wikitext/wikitext-103-raw-v1,440,1469db14bbc0f97d076bc722c5b67838b07107c9
math,EleutherAI/hendrycks_math/geometry/train,690,b12c938b5cb79caf0905c833050aa7071a73e45e
json_config,OpenAssistant/oasst1/raw_json_rows,843,7982505381e0b736f933ce199a94c8b83427f699
natural_language,wikitext/wikitext-103-raw-v1,395,d55152da2d99b9303ba3dba08d80fe1527d8f96c
json_config,OpenAssistant/oasst1/raw_json_rows,1113,966e1f1716992e756f9afb5cca9495ebbea7ab9e
natural_language,wikitext/wikitext-103-raw-v1,303,634f60e032e59cd30617b7d369940ac2e0b52960
chat,OpenAssistant/oasst1,340,bc9c1ae224f426f01bb333e9a4015a591a8ee0e2
math,EleutherAI/hendrycks_math/intermediate_algebra/train,385,65a5bd039afe6f956f7752b849138d19facb22fc
code,code_search_net/python,281,b94dd35d23aa5317359c38d662d08969edc592da
chat,OpenAssistant/oasst1,844,2a4df6dbd0284832c418e035e552a3098d959c60
json_config,OpenAssistant/oasst1/raw_json_rows,472,ed543655c5c83f5c3f7cf0fc83250faf9f02c38e
chat,OpenAssistant/oasst1,261,bee804494d9349fccf32b52964408cb9ba9d330b
code,code_search_net/python,318,5cc9d03082654714e646e4d5f9ff19243d444a5b
chat,OpenAssistant/oasst1,650,fad7777341e7b33323c3ea3c9c46d52aafc7405e
chat,OpenAssistant/oasst1,852,0ecb5a46241f437739ec4572b7110ce7910ffeba
chat,OpenAssistant/oasst1,315,0bc409a48f3a4bb05b1fdf7b53443665dd36f583
code,code_search_net/python,334,f58d90ce283cc987783e7383bbd90c8819934334
chat,OpenAssistant/oasst1,466,d7e115dbb47c5099b11927f225dd39e0c4d1b8f5
math,EleutherAI/hendrycks_math/number_theory/train,713,f5bf448b51326b773fe2b3669f58093808afbb2e
natural_language,wikitext/wikitext-103-raw-v1,663,5fdc49a192c5c1a09d504cccca14a94dbef43501
math,gsm8k/main/test,270,a57963279fd7e6c8a2bb2863dc411c5141fe3c64
json_config,OpenAssistant/oasst1/raw_json_rows,485,59f66d092e936aa8aa43cff6b54c3b1f5481551d
math,EleutherAI/hendrycks_math/geometry/train,286,78c429c90bfe68c66db9442d92ce12cff7156463
math,EleutherAI/hendrycks_math/precalculus/test,472,a7146923c20398354888bc932e85cd75b84119e3
json_config,OpenAssistant/oasst1/raw_json_rows,716,4aac97846b3cdb7052a920bb5f86d40e49171894
natural_language,wikitext/wikitext-103-raw-v1,281,630e538eea506bd053809a5532b22738c3598ba3
natural_language,wikitext/wikitext-103-raw-v1,273,d563097cef0d7f2044b6e66a87fe552d5d508263
math,gsm8k/main/test,260,92ded9fd9f1303b86175a304f7cce61bc98f63d6
code,code_search_net/python,452,1953b49d53196deb90eb32bf9a14bd53e207698b
chat,OpenAssistant/oasst1,1204,621c0ee24ef654f533baa66eff5af3eaf695d155
chat,OpenAssistant/oasst1,479,a57dcf08a88387ebe13c78c5ecb627fc660b2ea7
chat,OpenAssistant/oasst1,646,37b678802650f77474f492401e5e5aa3d6bdbc89
natural_language,wikitext/wikitext-103-raw-v1,343,1dc7f8e1df0de7d73aea0458b0660d5245649c63
math,EleutherAI/hendrycks_math/geometry/train,790,626334596181ca116a831f85e245fd66ab558120
math,EleutherAI/hendrycks_math/precalculus/train,622,06ab1cbdaaff007a596fe6a20609dde708ef1dfb
math,EleutherAI/hendrycks_math/intermediate_algebra/test,1236,064f16d27ee764ef8375aa1e8f0ada8f2b6fd8b2
code,code_search_net/python,488,61b64c75deb3f77eed6b4748c1e00abd44ee2024
code,code_search_net/python,901,cd9d1e31f686f4628a3a6bca3844f42fa7d38de4
json_config,OpenAssistant/oasst1/raw_json_rows,955,b8e2709bfc1c0a062875af8442290167c61541a1
code,code_search_net/python,693,f13486ab7c63b99d75558967ffb9b43e97a186dd
code,code_search_net/python,281,9d77123ff82b516c86c1396ddf1a88ca369b3d56
json_config,OpenAssistant/oasst1/raw_json_rows,481,79bac3b05d1a181038802a4c240eb28eb14ab230
natural_language,wikitext/wikitext-103-raw-v1,331,a9c1b74bc3ce4bd6fcc816ae4f34919a6f9ed9b8
code,code_search_net/python,580,760dc83c315fa7d7192e77a4913e87d9f903cf2e
json_config,OpenAssistant/oasst1/raw_json_rows,502,505bedea2e7be449b73e03fc36fd90f6f6b6bb85
json_config,OpenAssistant/oasst1/raw_json_rows,558,f6125079249faafbaa6ba5ba0e820a22dd9685a0
math,EleutherAI/hendrycks_math/geometry/test,1035,f86bc42ede8a0600371268dbfa20622a1b315991
chat,OpenAssistant/oasst1,361,efd624f5945e20b00d095cc3c6d68d18dc5d7040
json_config,OpenAssistant/oasst1/raw_json_rows,510,1c495b36833c0260c4567c5700d8ca172750ca60
natural_language,wikitext/wikitext-103-raw-v1,830,a903632858ecd0128f508616b79d24e358b65478
json_config,OpenAssistant/oasst1/raw_json_rows,483,fb99d4681e10b2b77dff8f3db5d5cc4c9fb6df3e
code,code_search_net/python,267,078ef7cb8c72f1467c2cbb113e22f3da905f5933
chat,OpenAssistant/oasst1,397,36cbc7385ae00eb0693a860dc8050ef4e2463a18
math,EleutherAI/hendrycks_math/algebra/train,269,f66a67860270a787c751c4f43f074133b6501894
code,code_search_net/python,394,b75737a6cac24571f16183c756b374b771ee358d
code,code_search_net/python,317,27b24afbeeb3db461ba1d9cc01b824fbbd395488
chat,OpenAssistant/oasst1,521,6957da5e5b6fbc949eb12ec472ae79f314177593
natural_language,wikitext/wikitext-103-raw-v1,258,bef2a6cd49904a97e74c2431d7492368a2357e0f
json_config,OpenAssistant/oasst1/raw_json_rows,506,bdf53fb42ffca40d2919d18f64a3754272bbfab7
natural_language,wikitext/wikitext-103-raw-v1,649,7e342af7b411025eb24e892292854e7e73370858
chat,OpenAssistant/oasst1,285,6d57a83904468c6b332590a32270132b4e690fb3
math,EleutherAI/hendrycks_math/algebra/train,269,955e4c8dafee42c38c585202af28bc7147bc8f43
math,EleutherAI/hendrycks_math/intermediate_algebra/train,565,d3f296f68c3a51469b5e3fdcef293399805f7821
natural_language,wikitext/wikitext-103-raw-v1,690,4d6295bba02dd74f81fa65fbe628c9b1426d78e4
code,code_search_net/python,1029,f954d4efee9da81870447998fc560b2cd941de4f
code,code_search_net/python,782,dfe2910a72bc57e42059914ccdbacb4e32a4878f
json_config,OpenAssistant/oasst1/raw_json_rows,506,77e6011091dbba246c533f30b5e7212bc403162a
json_config,OpenAssistant/oasst1/raw_json_rows,490,f5ed28d9f979a5dcb18ae42b4f1bb47a0f5073e1
chat,OpenAssistant/oasst1,962,05188883f892b3503e0363f25a740d61b7ff473a
math,EleutherAI/hendrycks_math/intermediate_algebra/train,585,d2be80d8c86a458ec74e6cdbc8121cc457fdda91
json_config,OpenAssistant/oasst1/raw_json_rows,1008,8fbb84dee514de81c68c29c98fa8ccf242bf871d
natural_language,wikitext/wikitext-103-raw-v1,259,56d7a48d48534abe78edf6595c9939324cb72462
chat,OpenAssistant/oasst1,403,225f429365c2e69e644f5303774271072e385d3a
natural_language,wikitext/wikitext-103-raw-v1,540,fc53d24b8125b4a8f4a889c8c437fda7d0d5e795
json_config,OpenAssistant/oasst1/raw_json_rows,1012,e60450bac0cab12d530306746bbf3f9463ea30a0
natural_language,wikitext/wikitext-103-raw-v1,1647,2fc922205da599b0d7353454ad4a45fe1d8ae66e
json_config,OpenAssistant/oasst1/raw_json_rows,647,bd659487182c68acf4547b037672cd64661d2227
code,code_search_net/python,470,068eae730ab541e50c1a749e3b8434171a55a82b
natural_language,wikitext/wikitext-103-raw-v1,266,40c76f1b82464291f909013577a16ab16f1d89c8
chat,OpenAssistant/oasst1,457,8f1c37aa937bc860641427b104913c5a1afa4fd0
chat,OpenAssistant/oasst1,369,138868f8df288971a5348ed151977d6cf417a02b
json_config,OpenAssistant/oasst1/raw_json_rows,564,724e670643a5168ecaa96073e1486a9695c3682e
natural_language,wikitext/wikitext-103-raw-v1,755,b0e2dbed819276ccd6cfa0872900260d59386b93
json_config,OpenAssistant/oasst1/raw_json_rows,619,0bec650ca5ab9728cda093c04406437113c18250
json_config,OpenAssistant/oasst1/raw_json_rows,573,4fa4a9376b5305e8b251697f8d61f07f7a482039
math,gsm8k/main/train,416,d7876a1fb0298ba32d76dfee129ff0c7a61e294a
natural_language,wikitext/wikitext-103-raw-v1,872,a3c983a8e810da4dc04c73a273fa2f6487c64c00
json_config,OpenAssistant/oasst1/raw_json_rows,559,4d219bd216145ab66e5f48a750f7f4d02eb41c54
natural_language,wikitext/wikitext-103-raw-v1,265,ae30f6b0f10bfb6b425cc6f2f0f37c644fbf772c
chat,OpenAssistant/oasst1,581,8669e926dd6b0bcedaf23d0bdc5924d9ae7d9f55
chat,OpenAssistant/oasst1,379,f95777bf98c4da5f760f59cd518882ca92f6953e
math,EleutherAI/hendrycks_math/geometry/test,394,1a5107bc9df5b76351c85c00174dc25ed3284e8c
code,code_search_net/python,275,b69546059b0808e1e93775fde6b85fa5067f6b28
code,code_search_net/python,479,0dc648a1d36dd9cc215521a9d4c21ff82b6f4402
natural_language,wikitext/wikitext-103-raw-v1,1220,ef41fa0afa99560ef92c59dfc94fd8cca5249a90
chat,OpenAssistant/oasst1,298,6f1dbc598e29d97d2c498140d9cdb36bc0b2856b
natural_language,wikitext/wikitext-103-raw-v1,317,578b430f57494b526c34c0de96bd44d893b491c4
natural_language,wikitext/wikitext-103-raw-v1,303,64830590e75b8d3bc1c95aac06d02c539dfc126d
math,gsm8k/main/test,256,3d81c2b9738f588116edbc06aadd76f6a52af537
code,code_search_net/python,272,d3ea44f91a80fb282896b6ac82b8697c05593a8d
json_config,OpenAssistant/oasst1/raw_json_rows,1008,ecdffeaca2149eb5a54dc1f0fa830c9898cc2b9b
code,code_search_net/python,301,9043888efe9fa5a908bf08296f8705d4aeffa2a2
chat,OpenAssistant/oasst1,301,a0d21c39ab047dc7c8266e3d01eae221e1e9057b
natural_language,wikitext/wikitext-103-raw-v1,1000,4b6da7eae5feb679f2a19c65f6efe57d8da01fd9
math,EleutherAI/hendrycks_math/number_theory/train,260,0031d3d5d5f598f3de72c54f584845d526fc4f86
math,gsm8k/main/train,260,c7bf86e782b73e24abcf57a5b31f118880ea4fdd
code,code_search_net/python,449,dffe9e30c0c24fd30970aef28ab42676c9f53ecf
math,gsm8k/main/train,368,08154bc719324276eae32754a5323aa4c2c6539e
json_config,OpenAssistant/oasst1/raw_json_rows,484,3c496b954a0d8932e2673c7eef958cb1822af1e1
code,code_search_net/python,307,1056543c0af7ef48457ad2e50e6cc6e80e0440a6
code,code_search_net/python,383,7ad13c7a47948a79ffb0329048a0d8d11d0701a5
json_config,OpenAssistant/oasst1/raw_json_rows,1645,5a4dab0f8ad4769ac637c34fd3cdfe531322faf5
json_config,OpenAssistant/oasst1/raw_json_rows,947,98af74957791e7a870355d6600be5f0ec638c317
chat,OpenAssistant/oasst1,270,f2078a50596aaeddf431bdeb1ff1fb0d9d1e9dfa
math,EleutherAI/hendrycks_math/geometry/test,460,4b0edd0f9f7a0e808bad3fbef847669c4cff5b5f
json_config,OpenAssistant/oasst1/raw_json_rows,1816,158bafed24dbdd461225073d12d139d3084443b5
json_config,OpenAssistant/oasst1/raw_json_rows,512,94e255c593060207ffe0afa2f5273c2439c46252
natural_language,wikitext/wikitext-103-raw-v1,341,2252cda99403b27a3bfb8463eae8c56a3d23ce7b
natural_language,wikitext/wikitext-103-raw-v1,486,a3b611d4a6e65512859e73046e8693d27a29cf51
math,EleutherAI/hendrycks_math/intermediate_algebra/test,269,bdb7a71ce8900a80ee8090b53892d4424c7e3979
math,EleutherAI/hendrycks_math/intermediate_algebra/train,464,b9539bc73da9b47435bb69d4d1270b4a4ab8f486
json_config,OpenAssistant/oasst1/raw_json_rows,518,f70c954483acfc8a6ed4eb503dfe8738043cc5f7
math,EleutherAI/hendrycks_math/intermediate_algebra/test,560,2df1cda48e5a400f8d414cce5f1b1eed0da80847
math,EleutherAI/hendrycks_math/number_theory/train,258,702f015e66af152361c354a6f6aba23ea294be81
chat,OpenAssistant/oasst1,259,f6e812632a04cc0f9f2ec1979e35d22472ec2c46
json_config,OpenAssistant/oasst1/raw_json_rows,500,57a3fd5d6dd86e6908e2da19395520eda0241f98
natural_language,wikitext/wikitext-103-raw-v1,694,6a1e4c299e228f6ff9223e95890daea6495bb1c2
math,EleutherAI/hendrycks_math/geometry/train,608,ff27053a8626ae15548edc5f3b7f4b36efb3a67d
chat,OpenAssistant/oasst1,1494,bd4bb26099998abf05258f9852a1f58ea3c3b45f
json_config,OpenAssistant/oasst1/raw_json_rows,922,e04b51c9fedb7def8d7fa33d2f6b007b20478e65
math,EleutherAI/hendrycks_math/intermediate_algebra/test,376,22aa47758ec79ab4c7783a9646de4fadcff261b1
natural_language,wikitext/wikitext-103-raw-v1,801,a9d9c61ee1d94fdd935cd817c2d2b2b660a16ff8
math,gsm8k/main/test,263,0b2bdc0eb3cabe56aa25377b0d04c16e9df25056
json_config,OpenAssistant/oasst1/raw_json_rows,497,126ca0c94ec4edc9e55bb727110d81438783bf82
code,code_search_net/python,312,1985c84db79d245eba26641dc65e79a2dfa1f0ec
chat,OpenAssistant/oasst1,417,692627930324e91fa379e0ee5786644afb7e8b61
math,EleutherAI/hendrycks_math/geometry/train,887,6eeab01e280572d01ef340cc5a2353adbe8d8169
math,EleutherAI/hendrycks_math/prealgebra/train,292,4afaa14167fddf50f4cc72eebf1f6fcff7cde300
json_config,OpenAssistant/oasst1/raw_json_rows,740,65bf00b15135fdfa953d9f87f70ee0a409ccd236
natural_language,wikitext/wikitext-103-raw-v1,657,33d73948b036ae1d033aef43b6136f67a4e1147b
json_config,OpenAssistant/oasst1/raw_json_rows,874,3cd6d4e7c630784b9f48c684b39e57f7b4472a40
code,code_search_net/python,807,0cb0e99cbf820a978d4d04725f4241721b31d111
chat,OpenAssistant/oasst1,722,0f81211d7ee554877b30639867f87d4530225008
natural_language,wikitext/wikitext-103-raw-v1,513,d757bb37060abf0ff77aa1e69af0c50818112aaa
code,code_search_net/python,414,680efbf53ead347ba346ba06965d9526c14bf921
chat,OpenAssistant/oasst1,584,ea8e5ebc96eb98311b670812669e21800835ed80
code,code_search_net/python,449,a956fee4ac01e0d1b1a7480f59d83a90690b161c
math,EleutherAI/hendrycks_math/algebra/train,336,2de9a13d31d6a061762db7bbb9fd7455d232a1ae
math,EleutherAI/hendrycks_math/algebra/train,793,01c6851d6ca58942c855fd977ac30847f14fecc3
math,EleutherAI/hendrycks_math/intermediate_algebra/test,288,165cb23dea90351e3324707f1c3471395748d987
chat,OpenAssistant/oasst1,265,f55e5a53e441e32de9b600f0a6bdcfd5205c6228
math,EleutherAI/hendrycks_math/geometry/test,709,82fb0dd898d41194ee2e63bc379574ffa9c7ca8f
math,EleutherAI/hendrycks_math/prealgebra/train,374,e5d808105caaf5f6f33d9e7f43c9b60c3169e6d8
code,code_search_net/python,268,60cd738f125bcded0ace4ff95fd06d24c3089d68
json_config,OpenAssistant/oasst1/raw_json_rows,724,a42c4efa6bcd1f669890c139474909b330a01fd7
code,code_search_net/python,926,577089a2b579adb06359fc24845255fdbd4db0e2
chat,OpenAssistant/oasst1,384,1f8fa18c8cfea87ad245210569a38c7dc7d71b89
json_config,OpenAssistant/oasst1/raw_json_rows,575,b8540afda5e4dc99ef964d978326769972a460fa
math,EleutherAI/hendrycks_math/intermediate_algebra/train,446,49a68eefee454dde80f528feba624ef06f33c7a3
math,EleutherAI/hendrycks_math/geometry/train,1101,7d317ac3e7e9610d8bbd9dcf386e07132b6f4f52
json_config,OpenAssistant/oasst1/raw_json_rows,643,3cfc8e73aa6c0ed096b58d72985012c3a80bdca2
natural_language,wikitext/wikitext-103-raw-v1,1148,94d34683618259b9576293926183c75ce9a9e5e4
json_config,OpenAssistant/oasst1/raw_json_rows,436,27a0e08a7f07a6b58f363f421e811d10f0df8756
code,code_search_net/python,438,d8205c63a8c97d5940345dafd55f9c98d532ed01
json_config,OpenAssistant/oasst1/raw_json_rows,633,7bd91939969dbe34fd19ae8aa173ac9ce1d80e71
json_config,OpenAssistant/oasst1/raw_json_rows,502,8049d993dcfa290a672e9a1c34c280ce10ed7517
json_config,OpenAssistant/oasst1/raw_json_rows,494,0cbe051ef7f643eff8403454f1bb148649949d81
math,EleutherAI/hendrycks_math/geometry/test,426,b988bd5ccceb79b45a5e315435fc9a0235ed8793
natural_language,wikitext/wikitext-103-raw-v1,723,bbeb6511dddc42f5e0c2cb25a217ba945fea3b0f
json_config,OpenAssistant/oasst1/raw_json_rows,1009,526f1560ff158638ec8d2fac163517b5256932a0
json_config,OpenAssistant/oasst1/raw_json_rows,552,61b3c84a47e819a0df7120892aea1302cb368a37
json_config,OpenAssistant/oasst1/raw_json_rows,689,99064cdbf75d7919e1d466d0751db5cb998f551d
natural_language,wikitext/wikitext-103-raw-v1,544,f10dd674e5ac5981950bd909ca550032bc5af4e3
code,code_search_net/python,663,d2647e9db23683292c336b27d7254ddf68de3da6
code,code_search_net/python,328,e0340cc4c608d5ea9a1faa56d0afe24973e0b54a
code,code_search_net/python,601,ca66cec3665dc7b20b553cba41b2f7893d1be2ec
math,EleutherAI/hendrycks_math/precalculus/test,667,7b82e08daaefcbab848388a3d844edab68385707
json_config,OpenAssistant/oasst1/raw_json_rows,503,773d16e10a03217c5a475893c6b888dae7528236
code,code_search_net/python,673,f10cc7816ba897efd740c55730c040ea8397cb73
math,EleutherAI/hendrycks_math/geometry/train,1170,f1af9c70bd5fe652b5d9a32dd6151abf89fa616b
chat,OpenAssistant/oasst1,270,d876cdc60bc06a1870e359e80e35d91cc9d49fac
math,EleutherAI/hendrycks_math/number_theory/train,518,6c2679c8705746c427d366dd830a2cfa75e71ba1
natural_language,wikitext/wikitext-103-raw-v1,285,b3f139eb725c87d2afd0eabba72baf631a5c2bb4
natural_language,wikitext/wikitext-103-raw-v1,398,eaff8b3042ac984c2efc0f8b21d4d9bb9a86ba90
chat,OpenAssistant/oasst1,509,e36769c7374b83d3a4e88a844cfc97f4b00e375f
chat,OpenAssistant/oasst1,883,1f3b15b67b98939844b4c4532c96051fb3fca3dc
chat,OpenAssistant/oasst1,412,9d0ae4c0f8208d9a11678b91b6f2e6e35dbedb4f
math,EleutherAI/hendrycks_math/precalculus/train,545,eb9e8bf2aef7366d9b34394fbd562eb88e6ff032
math,gsm8k/main/train,313,0b9d6ebd8ef5e66e2d5d4b71764d225596ec5a08
chat,OpenAssistant/oasst1,639,6e384856e7fac92d8a6f8416cb399fcfaae9422b
math,EleutherAI/hendrycks_math/intermediate_algebra/train,373,174c9d3beedc69c8b8f8e8afa7130a4b17f95b31
code,code_search_net/python,467,f8f98a059f01cd581fe88f1dca47d3f785b1cbb1
code,code_search_net/python,316,38b2d04336fc3b84d42d272b9cfd7bbdc02cbf84
natural_language,wikitext/wikitext-103-raw-v1,681,795edb2e557689e3e02f3cffbe7b94276b80d072
natural_language,wikitext/wikitext-103-raw-v1,1386,c5ef96074ebc7d9ce615ee43d4bc43cd785e7df0
json_config,OpenAssistant/oasst1/raw_json_rows,886,37762418bcb61e4479a71551cec150da30ca7632
code,code_search_net/python,324,92fc3a930567307d79cd02092e3c753debca9e71
chat,OpenAssistant/oasst1,544,3ad1c99e3b5f4337d1e5eeb0846bbe32d414b99b
math,EleutherAI/hendrycks_math/counting_and_probability/train,296,54410c3624005bcb35691971ad4431422c9befe8
chat,OpenAssistant/oasst1,442,c8073a7d8566fad21750287615a6cca276f52657
math,EleutherAI/hendrycks_math/counting_and_probability/test,300,c3ff8e379383579f69f9a8b512495a88f5575e21
json_config,OpenAssistant/oasst1/raw_json_rows,556,0b3cd55ff5a659941ef166a27cf347c400f0cf6a
math,EleutherAI/hendrycks_math/prealgebra/train,350,28ecc2f4074b85b1151c286bee2467901c93d471
json_config,OpenAssistant/oasst1/raw_json_rows,885,58a4f120035d0e4901cb9e144fa1a67b0052c74c
chat,OpenAssistant/oasst1,865,3027fd760ba4f518075d4f3b766c09c9ea74c1f5
natural_language,wikitext/wikitext-103-raw-v1,595,705e82829a318a2ffc88e17f39dd8b83261e52a7
natural_language,wikitext/wikitext-103-raw-v1,604,1981ddfa892d849fcc09a69f232945cc239d162e
json_config,OpenAssistant/oasst1/raw_json_rows,436,53acdff7baa3fa5334c42e782a7d1896ef482184
json_config,OpenAssistant/oasst1/raw_json_rows,760,e9b48e920b2e033572136284e82df62a8dac637a
math,EleutherAI/hendrycks_math/algebra/test,263,43d3880f086185ccf2679741efedcbcae6fc7e29
json_config,OpenAssistant/oasst1/raw_json_rows,772,37336eaa0b5defc25b2cd0d617960eace93b85e9
math,EleutherAI/hendrycks_math/intermediate_algebra/train,275,ba71a7ff0c9fb6ae029577dbab7d79d5d6550aa5
math,EleutherAI/hendrycks_math/algebra/train,262,e319b725951b89afb1de7319135aa3b1fe8d22c0
json_config,OpenAssistant/oasst1/raw_json_rows,528,e95313edd8ccdc2ad504258cc772d35e9101f772
chat,OpenAssistant/oasst1,672,b97ebf5d1fe10f5fd6939c45c306e4f4298f909e
code,code_search_net/python,262,4076b2b9c79159fda594f29495f88a0a3ba3d883
math,EleutherAI/hendrycks_math/intermediate_algebra/test,703,56609b410300f9341951a5099d36f0b5089fa56a
json_config,OpenAssistant/oasst1/raw_json_rows,777,474e0437e097d30c565a61e90da84937d674575b
natural_language,wikitext/wikitext-103-raw-v1,366,a253b26338c64b95096ad6fe77c022c559baa327
math,EleutherAI/hendrycks_math/intermediate_algebra/train,696,051ca5d9fe4b77aae506f73b7e10ab053c1245f7
json_config,OpenAssistant/oasst1/raw_json_rows,479,60b38651bf70064e0aac3fc458aa8e300df8591f
natural_language,wikitext/wikitext-103-raw-v1,1116,16f03f5b80395e0bd69f477fea92118c3a00b257
code,code_search_net/python,280,28a09c732205a6e2c90e484b1e04fea0ab1905e8
natural_language,wikitext/wikitext-103-raw-v1,446,3736161b05ffe360c654abc806b7ebc6152210de
code,code_search_net/python,1399,2a1cede29d0c7ab21556ee1a753f46ee238c93cd
code,code_search_net/python,260,0b6cf8d7d89553b997f0f572f6f290d81bf1c8f9
code,code_search_net/python,286,5cf88c0c4a98dcf5ecb4b8cdcf1d926c87d803b7
natural_language,wikitext/wikitext-103-raw-v1,730,4ac63523fece5f4c57958a4d4eb16212fbcc7d07
json_config,OpenAssistant/oasst1/raw_json_rows,611,fd560cf503d519eab029460050ed9d0f44c1c35e
natural_language,wikitext/wikitext-103-raw-v1,930,cd8402d4a0a18df289e8097d062514f0707a8e02
natural_language,wikitext/wikitext-103-raw-v1,354,a1398879b1c18fde67f4c4da486873ce8f5c2938
json_config,OpenAssistant/oasst1/raw_json_rows,1226,dd65d3fcf32be1aa3fc9f992c467ef781eea2b34
natural_language,wikitext/wikitext-103-raw-v1,1151,531680f59addd2081f83419b9fd80790500a5f03
math,EleutherAI/hendrycks_math/geometry/test,754,d10b2ae602a3e8d164dd82faefaf797228c0bd59
